max_growth,k_val,mets,min,max,mean
0.7432,0.002598985,dpcoa,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,fru,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,2me4p,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,25drapp,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,urate,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,alltn,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,so4,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,aps,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,3ophb,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,2oph,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,2ohph,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,2omph,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,tag6p__D,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,tagdp__D,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,acac,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,aacoa,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,sl26da,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,26dap_LL,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,dmso,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,dms,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,2pglyc,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,25dkglcn,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,5dglcn,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,dttp,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,dtdpglu,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,dtdp4d6dg,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,4adcho,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,4abz,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,dha,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,udpgal,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,udpgalfur,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,dtdp4d6dm,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,dtdprmn,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,5prdmbz,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,rdmbzi,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,duri,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,alltt,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,uamr,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,ura,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,ctp,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,adn,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,udcpp,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,ugmda,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,uagmda,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,uaagmda,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,aact,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,ade,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,gmhep17bp,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,gmhep1p,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,gmhep7p,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,adphep_DD,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,adphep_LD,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,xtsn,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,idon__L,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,fadh2,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,gdptp,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,adprib,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,ncam,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,hpyr,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,glyc__R,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,acorn,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,orn,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,din,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,4hbz,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,octdp,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,pnto__R,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,4ppan,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,dcamp,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,acgam6p,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,asn__L,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,4mhetz,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,cbp,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,cbasp,1.88E-05,1.89E-05,1.88E-05
0.7432,0.002598985,ara5p,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,kdo8p,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,kdo,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,h2mb4p,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,succoa,0.000153902,0.000264542,2.09E-04
0.7432,0.002598985,sucarg,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,sucglu,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,cynt,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,23dhdp,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,thdp,0.000153902,0.000264542,2.09E-04
0.7432,0.002598985,hom__L,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,phom,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,gtspmd,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,gua,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,suchms,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,phpyr,4.16E-06,5.23E-06,4.69E-06
0.7432,0.002598985,tmao,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,tma,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,e4p,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,2dda7p,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,nac,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,1pyr5c,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,f1p,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,N1aspmd,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,rhcys,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,dhptd,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,3dhgulnp,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,xu5p__L,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,n8aspmd,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,dtdp4addg,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,dtdp4aaddg,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,23doguln,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,3dhguln,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,tre,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,betald,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,glyb,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,maltpt,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,maltttr,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,fmnh2,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,melib,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,fcl__L,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,fc1p,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,udpg,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,26dap__M,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,uamag,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,ugmd,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,uama,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,glu__D,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,urdglyc,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,dctp,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,dcmp,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,op4en,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,4h2opntn,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,pro__L,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,3hpppn,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,gdpmann,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,gdpddman,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,ala_B,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,alaala,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,dcyt,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,dann,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,dtbt,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,dutp,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,u3aga,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,u3hga,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,acmana,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,acmanap,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,histd,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,his__L,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,aspsa,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,gam1p,1.00E-06,1.03E-06,1.01E-06
0.7432,0.002598985,gar,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,fgam,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,eig3p,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,imacp,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,glucys,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,prbatp,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,prbamp,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,pram,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,acser,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,dnad,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,pap,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,paps,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,so3,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,lys__L,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,no2,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,g3pc,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,chol,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,g3pe,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,etha,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,34hpp,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,ascb6p,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,adocbip,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,agdpcbi,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,prfp,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,adocbl,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,adocbi,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,thmpp,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,hkndd,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,dxyl,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,sucorn,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,sucgsa,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,hkntd,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,2pg,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,ppcoa,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,ppap,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,g3pi,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,inost,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,phthr,1.00E-06,1.09E-06,1.04E-06
0.7432,0.002598985,5aop,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,ppbng,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,23dhba,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,seramp,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,enter,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,man6pglyc,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,oxur,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,fpram,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,acmum6p,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,lac__D,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,man1p,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,3php,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,pser__L,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,ap4a,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,ap5a,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,camp,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,air,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,5caiz,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,mi1p__D,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,2mcit,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,taur,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,aacald,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,kdo2lipid4,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,3c3hmp,3.67E-05,3.91E-05,3.79E-05
0.7432,0.002598985,2dhp,1.00E-06,1.03E-06,1.01E-06
0.7432,0.002598985,malttr,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,malt,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,malthc,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,o2s,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,acnam,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,thm,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,udpglcur,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,glcr,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,pppn,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,uacmam,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,uacmamu,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,lald__L,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,lac__L,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,btnso,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,btn,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,cyst__L,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,unaga,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,unagamu,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,2dh3dgal,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,2dh3dgal6p,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,arbt6p,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,hqn,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,3hcinnm,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,pac,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,phaccoa,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,gp4g,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,dtdp,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,unagamuf,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,ahdt,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,isetac,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,gcald,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,2dr5p,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,dhpt,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,acgam,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,5mthf,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,iasp,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,ethso3,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,aragund,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,garagund,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,5aizc,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,25aics,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,23dhbzs,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,23dhb,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,mal__D,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,ly_L,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,xylu__L,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,gg4abut,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,sulfac,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,datp,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,ditp,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,icolipa,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,gicolipa,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,fe3,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,fe2,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,no,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,no3,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,ggagicolipa,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,gggagicolipa,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,colipa,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,n2o,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,anhm4p,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,anhm3p,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,acanth,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,metsoS__L,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,metsoR__L,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,23dappa,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,cgly,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,rbflvrd,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,mso3,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,fald,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,LalaLglu,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,r1p,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,r15bp,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,pmtcoa,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,hdca,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,ppgpp,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,35cgmp,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,ggptrc,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,itp,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,sarcs,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,xtp,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,dimp,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,all__D,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,all6p,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,aso4,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,aso3,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,gthoc,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,ragund,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,gfgaragund,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,o16aund,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,anhgm4p,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,anhgm3p,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,mmet,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,acglu,6.16E-05,6.19E-05,6.18E-05
0.7432,0.002598985,acg5p,1.00E-06,1.00E-06,1.00E-06
0.7432,0.002598985,lald__D,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,12ppd__R,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,glcn,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,rml,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,rml1p,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,pydam,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,15dap,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,hisp,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,sl2a6o,1.00E-06,1.00E-06,1.00E-06
0.7432,0.002598985,acon_T,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,aconm,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,seln,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,selnp,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,Nmtrp,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,dgdp,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,skm,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,skm5p,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,dmbzid,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,athr__L,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,5mtr,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,pant__R,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,galct__D,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,udpLa4o,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,mmcoa__S,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,udpLa4n,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,udpLa4fn,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,uLa4fn,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,lipa,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,hlipa,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,2mcacn,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,acetol,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,hhlipa,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,phphhlipa,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,kphphhlipa,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,gagicolipa,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,phhlipa,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,hphhlipa,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,3sala,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,so2,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,dad_5,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,ppp9,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,sbzcoa,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,cys__D,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,idp,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,g3pg,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,2agpe180,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,ocdca,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,2agpe160,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,pe160,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,galctn__D,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,malthp,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,2agpg180,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,dscl,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,pg180,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,2agpg160,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,pg160,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,cdpdodecg,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,pgp180,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,3pg,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,stcoa,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,2agpg140,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,pg140,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,apg140,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,apg160,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,apg180,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,occoa,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,octa,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,pg161,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,cpg160,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,pe180,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,2agpe140,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,progly,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,ser__D,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,ggbutal,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,2tpr3dpcoa,1.00E-06,1.15E-06,1.08E-06
0.7432,0.002598985,2ombzl,1.00E-06,1.15E-06,1.08E-06
