max_growth,k_val,rxns,Z
0.9008278,0.016287690687355187,GPDDA2pp,1.0
0.9008278,0.016287690687355187,AGM4PCP,0.0
0.9008278,0.016287690687355187,HCYSMT2,0
0.9008278,0.016287690687355187,ACGK,0
0.9008278,0.016287690687355187,PPK2,0.0
0.9008278,0.016287690687355187,PPDOy,0
0.9008278,0.016287690687355187,NTD12pp,0
0.9008278,0.016287690687355187,PPA2,0
0.9008278,0.016287690687355187,GNK,1.0
0.9008278,0.016287690687355187,HMBS,0
0.9008278,0.016287690687355187,3NTD7pp,0
0.9008278,0.016287690687355187,3NTD4pp,0
0.9008278,0.016287690687355187,3NTD2pp,0
0.9008278,0.016287690687355187,3NTD9pp,0
0.9008278,0.016287690687355187,RMK,0
0.9008278,0.016287690687355187,HYPOE,1.0
0.9008278,0.016287690687355187,MEPCT,1.0
0.9008278,0.016287690687355187,23PDE7pp,0
0.9008278,0.016287690687355187,GLYCLTDy,0
0.9008278,0.016287690687355187,LYSDC,0
0.9008278,0.016287690687355187,DAAD,0.0
0.9008278,0.016287690687355187,HSTPT,1.0
0.9008278,0.016287690687355187,NTPP5,1.0
0.9008278,0.016287690687355187,THDPS,1.0
0.9008278,0.016287690687355187,ACONMT,-0.0
0.9008278,0.016287690687355187,ATPM,1.0
0.9008278,0.016287690687355187,NADPPPS,1.0
0.9008278,0.016287690687355187,THRD_L,0
0.9008278,0.016287690687355187,NTD3,1.0
0.9008278,0.016287690687355187,GLYOX,0
0.9008278,0.016287690687355187,NAMNPP,1.0
0.9008278,0.016287690687355187,SELNPS,0.0
0.9008278,0.016287690687355187,MTRPOX,0
0.9008278,0.016287690687355187,AGM4PCPpp,0.0
0.9008278,0.016287690687355187,GTPDPDP,1.0
0.9008278,0.016287690687355187,RNDR2,-0.0
0.9008278,0.016287690687355187,PRAIi,1.0
0.9008278,0.016287690687355187,NMNN,1.0
0.9008278,0.016287690687355187,XAND,1.0
0.9008278,0.016287690687355187,SHKK,0
0.9008278,0.016287690687355187,NNDMBRT,0
0.9008278,0.016287690687355187,THRA2,0
0.9008278,0.016287690687355187,PPK,1.0
0.9008278,0.016287690687355187,SADH,0
0.9008278,0.016287690687355187,GLUSy,1.0
0.9008278,0.016287690687355187,GUAPRT,1.0
0.9008278,0.016287690687355187,OMCDC,1.0
0.9008278,0.016287690687355187,ABUTD,0
0.9008278,0.016287690687355187,PDH,1.0
0.9008278,0.016287690687355187,MTHFR2,1.0
